t,x,y,yaw
1785861092.425015,-1.109714,-2.004653,-2.683930
1785861092.504440,-1.128355,-2.013632,-2.706219
1785861092.544297,-1.137586,-2.017878,-2.717760
1785861092.624946,-1.155929,-2.025930,-2.741547
1785861092.705063,-1.175203,-2.033902,-2.765169
1785861092.745005,-1.184999,-2.037769,-2.775693
1785861092.825048,-1.204834,-2.045282,-2.794173
1785861092.925620,-1.229445,-2.054147,-2.809864
1785861093.024474,-1.253897,-2.062418,-2.826070
1785861093.125129,-1.278037,-2.070242,-2.838203
1785861093.224476,-1.302360,-2.077619,-2.854708
1785861093.325327,-1.327558,-2.084912,-2.869515
1785861093.424614,-1.353189,-2.091932,-2.883254
1785861093.509319,-1.388620,-2.103759,-2.901678
1785861093.544411,-1.414916,-2.113701,-2.914462
1785861093.624916,-1.435231,-2.118291,-2.927549
1785861093.704617,-1.455340,-2.122584,-2.939238
1785861093.824617,-1.484328,-2.128245,-2.959189
1785861093.924989,-1.508692,-2.132586,-2.975270
1785861094.024720,-1.495482,-2.177914,-2.994617
1785861094.124399,-1.520405,-2.181526,-3.006275
1785861094.225379,-1.545212,-2.184867,-3.015392
1785861094.325801,-1.570708,-2.188032,-3.024216
1785861094.425226,-1.604267,-2.194170,-3.058652
1785861094.524907,-1.629542,-2.196234,-3.063311
1785861094.624842,-1.654890,-2.198190,-3.067250
1785861094.724936,-1.679256,-2.199976,-3.070489
1785861094.825442,-1.699617,-2.204169,-3.055271
1785861094.924717,-1.724644,-2.206242,-3.062454
1785861094.984187,-1.739870,-2.207415,-3.067112
1785861095.044724,-1.755308,-2.208510,-3.073055
1785861095.084824,-1.765373,-2.209186,-3.076826
1785861095.146541,-1.780660,-2.210132,-3.082896
1785861095.204426,-1.797121,-2.212367,-3.093829
1785861095.244446,-1.811159,-2.215532,-3.105697
1785861095.324651,-1.831469,-2.216166,-3.115777
1785861095.424916,-1.856369,-2.216671,-3.128122
1785861095.524516,-1.880948,-2.216993,-3.135708
1785861095.624985,-1.906438,-2.217032,3.137673
